"gene","spearman_correlation","p_value","cancer_type"
"MMAB",-0.578231135429421,2.42701330565973e-52,"THCA"
"BUB1",0.577836943719212,2.95170974146418e-52,"THCA"
"TLR6",0.57779070027257,3.02021444237273e-52,"THCA"
"CTTNBP2NL",0.577397534769222,3.67019801230213e-52,"THCA"
"VWA5A",0.577177798225263,4.09214115764242e-52,"THCA"
"CD177",0.576888315042319,4.72235119721324e-52,"THCA"
"PAPSS1",0.576882058235713,4.73698638095701e-52,"THCA"
"CD207",0.576583514279328,5.49023047430069e-52,"THCA"
"LASP1",0.576558738936793,5.55784126492208e-52,"THCA"
"CASS4",0.576350290668297,6.1604277802844e-52,"THCA"
"SELL",0.576164867916228,6.75072617984256e-52,"THCA"
"PKM",0.576012989300906,7.27582215075085e-52,"THCA"
"IGFL2",0.575918171625939,7.62400002222894e-52,"THCA"
"EVA1A",0.575689670001986,8.53254757679142e-52,"THCA"
"PAK2",0.575679600347169,8.57496952462231e-52,"THCA"
"MTMR11",0.575055730714042,1.16554988916038e-51,"THCA"
"TMEM158",0.574501643147415,1.52995859266813e-51,"THCA"
"TTL",0.574343158325429,1.65360671556605e-51,"THCA"
"SH3BP2",0.574173641779695,1.79685843256131e-51,"THCA"
"ERO1A",0.574114185919727,1.84996740599109e-51,"THCA"
"CXCL1",0.574108257771048,1.8553474277104e-51,"THCA"
"MMP15",-0.573819407999109,2.13719811994102e-51,"THCA"
"KIF14",0.573633600419468,2.34057064228554e-51,"THCA"
"PROS1",0.573501155596562,2.49715678776082e-51,"THCA"
"CST2",0.57343769086061,2.57583314107352e-51,"THCA"
"F2RL2",0.573203162135094,2.88852824715185e-51,"THCA"
"SNRNP25",-0.573004471476182,3.18273564856238e-51,"THCA"
"PLEKHS1",0.572686268348921,3.71708296564023e-51,"THCA"
"PLXDC2",0.572571027353567,3.93182711545257e-51,"THCA"
"SIRPB1",0.572429410806847,4.21265671269109e-51,"THCA"
"ITGB1",0.572409848738573,4.25298304066855e-51,"THCA"
"CCR6",0.572048110820321,5.07171631536644e-51,"THCA"
"COPZ1",-0.572008858407915,5.16947111241673e-51,"THCA"
"CD300LF",0.571768341175035,5.81065935824886e-51,"THCA"
"PKP2",0.571514354912069,6.57359470308795e-51,"THCA"
