"gene","spearman_correlation","p_value","cancer_type"
"GLIPR2",0.36734771163906,4.72462511169928e-21,"KIRC"
"HEG1",0.366857368072609,5.37315698416806e-21,"KIRC"
"GNAI3",0.366584292559971,5.77162191526199e-21,"KIRC"
"USB1",0.366488385640488,5.91837292790583e-21,"KIRC"
"SFRP2",0.366251555977306,6.2967105081659e-21,"KIRC"
"SOX4",0.366016005180847,6.69665006440676e-21,"KIRC"
"PGM2L1",0.365560887966714,7.54167584247404e-21,"KIRC"
"CD93",0.365422782002658,7.8183074193469e-21,"KIRC"
"COL18A1",0.365378975869164,7.90812618353118e-21,"KIRC"
"SH3PXD2B",0.365152246727347,8.38952616902076e-21,"KIRC"
"CHPF2",0.364369153769369,1.02853649850327e-20,"KIRC"
"KIF26B",0.364328250764249,1.03952435997443e-20,"KIRC"
"RBMS1",0.364093797227295,1.10477678531322e-20,"KIRC"
"NCAPD2",0.364071946002126,1.1110603292127e-20,"KIRC"
"DNAJC19",-0.364061785052819,1.11399420960264e-20,"KIRC"
"MEX3A",0.36402601436393,1.12438360225631e-20,"KIRC"
"ROR2",0.363618798767961,1.24960955436787e-20,"KIRC"
"DACT1",0.362703017290838,1.58368114376918e-20,"KIRC"
"SSH1",0.362192999845498,1.80645552328237e-20,"KIRC"
"ZFPM2",0.362145927692584,1.82851125715592e-20,"KIRC"
"TEAD3",0.362073427245612,1.86300204927545e-20,"KIRC"
"LRRC4C",0.361959630200101,1.91843715407949e-20,"KIRC"
"C1R",0.361742937185229,2.0285329097905e-20,"KIRC"
"RASSF3",0.36164472331552,2.08046292205241e-20,"KIRC"
"MXRA8",0.361602213221479,2.10334442325759e-20,"KIRC"
"XXYLT1",0.361258166588424,2.29789747855198e-20,"KIRC"
"HIF1A",0.360967309414498,2.47613737583418e-20,"KIRC"
"LMOD1",0.360649287253648,2.68664835930706e-20,"KIRC"
"RBM15B",0.360620774385693,2.70636252144872e-20,"KIRC"
"FLRT2",0.360517791090799,2.77876194961003e-20,"KIRC"
"TP53BP2",0.360500683370027,2.79097265703531e-20,"KIRC"
"TMEM59L",0.360379284112294,2.8791551471954e-20,"KIRC"
"MYO1B",0.360237924331431,2.9853034443282e-20,"KIRC"
"ACKR1",0.359981956539566,3.18742308726352e-20,"KIRC"
"FHL2",0.359801444164624,3.33801639505434e-20,"KIRC"
"TGFB1I1",0.359676661486139,3.44619674189378e-20,"KIRC"
"PPP4R1",0.359462244719121,3.64021712084608e-20,"KIRC"
"ADAMTS1",0.359367737522246,3.72911782979569e-20,"KIRC"
"ETFB",-0.359027682690704,4.06707218274028e-20,"KIRC"
"HIVEP3",0.35898607982428,4.11043780599676e-20,"KIRC"
"MAGED4B",0.358923240517942,4.17680556663984e-20,"KIRC"
"TTYH2",0.358914253317823,4.18638336832819e-20,"KIRC"
"DNMT1",0.358801912618082,4.30794964415925e-20,"KIRC"
"DCBLD2",0.358687187205748,4.43568835290627e-20,"KIRC"
"EHD4",0.358338241543563,4.84761494652244e-20,"KIRC"
"FAM180A",0.358061497760103,5.20093241498064e-20,"KIRC"
"ZEB2",0.358043781379959,5.22439631761309e-20,"KIRC"
"FRMD6",0.357808576140123,5.54597708589379e-20,"KIRC"
"FKBP1A",0.357686800273168,5.72006329051271e-20,"KIRC"
"SEMA3A",0.357414346859467,6.12930247336005e-20,"KIRC"
"NRP2",0.35659141364872,7.54882744971796e-20,"KIRC"
"GNB1",0.35646048774323,7.80276189695662e-20,"KIRC"
"COL8A1",0.356261493845696,8.20492729609169e-20,"KIRC"
"PDGFRB",0.356126679821849,8.48892828736192e-20,"KIRC"
"ANXA5",0.355696265119681,9.46208721901429e-20,"KIRC"
"MMP28",0.3556689964496,9.5273181762234e-20,"KIRC"
"LTBP4",0.355611711505801,9.66580017322361e-20,"KIRC"
"BAG2",0.355523814110133,9.88215282628622e-20,"KIRC"
"CALD1",0.355321450510023,1.03985695943561e-19,"KIRC"
"ACADS",-0.355169736131716,1.08030978202636e-19,"KIRC"
"TAF5L",0.354949772315841,1.1417297923728e-19,"KIRC"
"LRRFIP1",0.354854772623974,1.16930906512204e-19,"KIRC"
"SLC35C1",0.354803423540867,1.18448853516029e-19,"KIRC"
"ARHGEF2",0.354802542234039,1.18475074953133e-19,"KIRC"
"CDC42SE1",0.354779265365472,1.19169704650414e-19,"KIRC"
"AQP7",-0.354597379188711,1.24737614079882e-19,"KIRC"
"TRPM8",0.354563702547901,1.25796304714322e-19,"KIRC"
"AKAP13",0.354428919980678,1.30122849332884e-19,"KIRC"
"GEM",0.354405591270533,1.30886455113539e-19,"KIRC"
"MYL12A",0.354370779650839,1.32034145744439e-19,"KIRC"
"CPED1",0.354277983226042,1.35142207842363e-19,"KIRC"
"GINS3",0.354074686477526,1.42205580441962e-19,"KIRC"
"SCG2",0.354069839289973,1.42378359044284e-19,"KIRC"
"SCARA3",0.353822503120862,1.51474849951279e-19,"KIRC"
"SH3GLB1",0.353663790129511,1.57611270819409e-19,"KIRC"
"FEZ1",0.353646241755325,1.5830461902089e-19,"KIRC"
"OSMR",0.35337472149003,1.69423712570831e-19,"KIRC"
"B4GALT1",0.353345690206294,1.70657196896121e-19,"KIRC"
"ST6GAL2",0.353036459768414,1.84357750625842e-19,"KIRC"
"LPAR4",0.352717656707552,1.99617052991325e-19,"KIRC"
"PAPSS1",0.352297764546597,2.21628195079266e-19,"KIRC"
"BACE1",0.35225240316576,2.24144712532576e-19,"KIRC"
"STX6",0.352211552002217,2.26435106379868e-19,"KIRC"
"CHST14",0.351718823723173,2.55945746074495e-19,"KIRC"
"CTSK",0.351707703704671,2.56653717975514e-19,"KIRC"
"FBXL7",0.35146225975316,2.72781101378072e-19,"KIRC"
"KCNMB1",0.3514022790473,2.76871713423335e-19,"KIRC"
"SPATA21",0.351041280218206,3.02799596013837e-19,"KIRC"
"HCN3",-0.35096971291964,3.08216978235882e-19,"KIRC"
"PLEKHG1",0.350754492608161,3.25090489165916e-19,"KIRC"
"NUDT11",0.350462930724308,3.49409208231366e-19,"KIRC"
"SLC43A3",0.350333564914784,3.60765508918669e-19,"KIRC"
"SYCP3",-0.350036771880166,3.88211927587045e-19,"KIRC"
"ZNF423",0.34997282529358,3.94389618306901e-19,"KIRC"
"ABCC9",0.349882335819008,4.03297398461357e-19,"KIRC"
"RAB17",-0.349549953541025,4.37751743218179e-19,"KIRC"
"FKBP9",0.349384708510834,4.55944513780893e-19,"KIRC"
"CD55",0.349355780910254,4.59205072075379e-19,"KIRC"
"SYTL2",0.3493398137042,4.61014637331468e-19,"KIRC"
"MAGED4",0.349090663079855,4.90178319700037e-19,"KIRC"
