"gene","spearman_correlation","p_value","cancer_type"
"ARL4C",0.380654386471406,0.000538859253596988,"ACC"
"SSX2IP",0.380513682877495,0.000541637543325448,"ACC"
"ALDH1L2",0.380488100405875,0.000542144090119745,"ACC"
"ITGA5",0.380475309170065,0.000542397525714134,"ACC"
"UBASH3A",0.380471855402079,0.000542465974533599,"ACC"
"CORO2B",0.380257858161294,0.000546722517112604,"ACC"
"TMEM43",0.380014824680903,0.000551593581244414,"ACC"
"IL1RAP",0.379874121086992,0.000554431750255917,"ACC"
"CCR4",0.379708768608996,0.000557784156427135,"ACC"
"PITHD1",0.379477592776881,0.000562502112245921,"ACC"
"DOCK11",0.37946480154107,0.000562764222940811,"ACC"
"WDR47",0.37941363659783,0.000563813781068555,"ACC"
"PHACTR4",0.37936247165459,0.000564865125790056,"ACC"
"CYB5RL",0.379106646938389,0.000570148743574392,"ACC"
"IL22RA2",0.378931337759894,0.000573795458498771,"ACC"
"MAP3K20",0.378761283571518,0.000577353189902692,"ACC"
"STON1-GTF2A1L",0.378543832562747,0.000581931847287833,"ACC"
"SLC1A1",0.378351964025596,0.000585999331651331,"ACC"
"SLC35A3",0.378262425374925,0.000587906355066286,"ACC"
"STAT1",0.378147304252635,0.000590366563243923,"ACC"
"PODXL",0.378006600658724,0.000593386240238408,"ACC"
"FOLR3",0.37794539736918,0.00059470413304121,"ACC"
"ALPK2",0.377904292272748,0.000595590749204372,"ACC"
"CXCL10",0.377814732121573,0.0005975266942806,"ACC"
"SNRK",0.377789149649953,0.000598080741893519,"ACC"
"MYLK",0.377763567178333,0.000598635258172611,"ACC"
"SEMA3A",0.377674849109477,0.000600561914376182,"ACC"
"WDR97",-0.377622863584423,0.000601693490950297,"ACC"
"PTPRR",0.376958600419948,0.000616324832398027,"ACC"
"RNF11",0.376727477077719,0.000621491265528477,"ACC"
"COPZ1",0.376637938427048,0.000623503366775347,"ACC"
"ABCB5",0.375901458686053,0.000640280214209486,"ACC"
"NES",0.375716969448725,0.000644546803244497,"ACC"
"PTPN22",0.375576265854814,0.000647818188610065,"ACC"
"BCAS1",0.375516333527261,0.000649216217795365,"ACC"
"MED8",0.375090198894032,0.000659236143628058,"ACC"
"ABCC9",0.375090198894032,0.000659236143628058,"ACC"
"ATAD3A",0.374975077771741,0.000661967123931411,"ACC"
"DDOST",0.374923912828501,0.000663184199552319,"ACC"
"HEXA",0.374757626762971,0.000667153793897093,"ACC"
"DOCK7",0.37462971440487,0.000670222050093803,"ACC"
"CLIP2",0.374425054631909,0.000675158017176945,"ACC"
"ID3",0.374361098452859,0.000676707286554901,"ACC"
"PTGER2",0.374309933509619,0.000677949033737245,"ACC"
"DDX10",0.374207603623138,0.000680438759048575,"ACC"
"SELENON",0.374143647444088,0.000681999065146303,"ACC"
"STON1",0.374028526321797,0.00068481583390068,"ACC"
"VAV3",0.373798284077216,0.000690481194591032,"ACC"
"SLCO5A1",0.373761366512631,0.000691393553212112,"ACC"
"LUM",0.373749393662524,0.00069168967883995,"ACC"
"CLCA2",0.373425789943108,0.000699737297091296,"ACC"
"KIAA0319L",0.373363382059675,0.000701299078367972,"ACC"
"TUBA1C",0.373120348579284,0.000707411391171669,"ACC"
"GCNT2",0.373094766107663,0.000708057607043351,"ACC"
"MPZL2",0.372711029033362,0.00071781558359487,"ACC"
"PGD",0.371905181177328,0.000738707104730621,"ACC"
"PCDH18",0.371841224998278,0.000740388642173609,"ACC"
"TMEM59",0.371802851290848,0.000741399236571313,"ACC"
"USP1",0.371764477583418,0.000742411086613289,"ACC"
"ST6GALNAC3",0.371483070395597,0.000749869819366467,"ACC"
"TM7SF3",0.371393531744926,0.000752257318107509,"ACC"
"RPA2",0.371278410622636,0.000755337126038404,"ACC"
"AEBP1",0.370856299840904,0.000766728199341731,"ACC"
"KIF19",0.370768995622844,0.000769103611770861,"ACC"
"TMEM39B",0.370562101417273,0.000774759646978432,"ACC"
"SESN2",0.370446980294982,0.000777923171252955,"ACC"
"CTSC",0.370344650408502,0.000780745055511238,"ACC"
"FZD1",0.370280694229451,0.00078251345963305,"ACC"
"NEDD9",0.370255111757831,0.00078322184115408,"ACC"
"GPR78",0.370087059926596,0.00078788973927777,"ACC"
"SLC4A4",0.369860834311642,0.000794213474592639,"ACC"
"SERPING1",0.369487637609228,0.000804746508504297,"ACC"
"ACVR1",0.369027153120066,0.000817918191514656,"ACC"
"TMPRSS11E",0.368966597142947,0.000819664842961608,"ACC"
"MST1R",0.368912031997776,0.000821241601960258,"ACC"
"LSM10",0.368848075818725,0.000823093242984468,"ACC"
"BCL10",0.368425965036994,0.000835409596714606,"ACC"
"MYL4",0.368400382565373,0.000836161400534259,"ACC"
"LRRC3B",0.368043598315281,0.000846710693681118,"ACC"
"CSNK1E",0.367441039879619,0.000864802022600643,"ACC"
"RPL11",0.367389874936379,0.000866354276374027,"ACC"
"PZP",0.367300336285709,0.000869076815102996,"ACC"
"THBD",0.367095676512748,0.000875328983322596,"ACC"
"XPOT",0.366878225503977,0.000882016675832161,"ACC"
"RPS6KA3",0.366724730674256,0.000886765318687435,"ACC"
"KRT78",0.366722266853989,0.000886841730541818,"ACC"
"TRNAU1AP",0.366417741014815,0.000896332363252443,"ACC"
"ESAM",0.366251454949284,0.000901553577418674,"ACC"
"RPLP0",0.366161916298614,0.000904376430915127,"ACC"
"NT5E",0.366097960119564,0.000906397668335623,"ACC"
"OPN1SW",0.366046795176323,0.000908017612032056,"ACC"
"GPR37",0.366032493020985,0.000908470905597023,"ACC"
"ELOA",0.365957256525653,0.000910858843400009,"ACC"
"CPZ",0.365826126034692,0.000915034438639052,"ACC"
"ACCSL",0.365770698524368,0.000916804641976594,"ACC"
"ATP2B1",0.36526652979191,0.000933049822332162,"ACC"
"DNAJC8",0.364754880359508,0.000949802891934484,"ACC"
"MYOF",0.364652550473028,0.00095318610171472,"ACC"
"IGFBP7",0.364614176765597,0.000954457623665194,"ACC"
"CXCL9",0.364371143285206,0.000962546422180775,"ACC"
"SYNPO2",0.364319978341966,0.000964257236777883,"ACC"
"UAP1",0.364204857219676,0.000968116667019026,"ACC"
"PLOD1",0.363885076324424,0.000978910996376721,"ACC"
"PDLIM7",0.363821120145374,0.000981082926772358,"ACC"
"NAMPT",0.363603669136603,0.000988500246717418,"ACC"
"SPRY1",0.363386218127832,0.000995968425525297,"ACC"
"CLDN11",0.363322261948782,0.000998174672603578,"ACC"
"AP1S2",0.363271097005542,0.000999942862456516,"ACC"
"SDR16C5",0.363253438481039,0.00100055377615937,"ACC"
"RNF185",0.362976898581911,0.00101016522872016,"ACC"
"FAM83B",0.362975503476208,0.00101021392882768,"ACC"
"FRAS1",0.36284898622381,0.00101463923779683,"ACC"
"RFPL1",0.36274665633733,0.00101823138126073,"ACC"
"ASB11",0.362728607595218,0.0010188661520632,"ACC"
"TCF21",0.362474072871144,0.00102785640451522,"ACC"
"CSMD2",0.362401292970458,0.00103044021248642,"ACC"
"RPN2",0.362196633197497,0.00103773758735416,"ACC"
"NAV2",0.362094303311017,0.00104140382527691,"ACC"
"ARSJ",0.361928017245486,0.00104738652565024,"ACC"
"IL2RA",0.361876417069247,0.001049249342843,"ACC"
"AP1B1",0.361723357472525,0.00105479263462772,"ACC"
"RSC1A1",0.361659401293475,0.00105711676458489,"ACC"
"FAT4",0.361339620398224,0.0010688072264988,"ACC"
"SPINK1",0.361326717747538,0.00106928136902525,"ACC"
"ATG101",0.361211708040123,0.00107351614393161,"ACC"
"SLC35A2",0.361198916804313,0.00107398806877597,"ACC"
"SERPINB10",0.361129239711565,0.0010765620673917,"ACC"
"NEFH",0.361058213210402,0.00107919167136318,"ACC"
"GJA4",0.360943092088112,0.00108346615529549,"ACC"
"TTYH2",0.360904718380682,0.00108489439064038,"ACC"
"NOC2L",0.360687267371911,0.00109302001467119,"ACC"
"PAPPA2",0.360557035866742,0.00109791283031689,"ACC"
"BPI",0.360545884171895,0.00109833272248674,"ACC"
"EPHA5",0.360456759981137,0.00110169372901281,"ACC"
"KDM7A",0.360290739061799,0.00110797949533272,"ACC"
"ATP1A1",0.360277947825989,0.00110846513415769,"ACC"
"CLTA",0.360188409175319,0.00111187001167242,"ACC"
"CLEC14A",0.360175617939509,0.00111235719580818,"ACC"
"RFPL2",0.359776743131493,0.00112764670136088,"ACC"
"PSMA5",0.359663968507106,0.00113200393183507,"ACC"
