"gene","spearman_correlation","p_value","cancer_type"
"RUNX1T1",0.674230620277095,5.04956266729386e-22,"TGCT"
"PRR22",-0.673958747992619,5.31973296808237e-22,"TGCT"
"THSD7A",0.673882876657417,5.39762336650694e-22,"TGCT"
"NOTCH2",0.673671069179976,5.62102791089379e-22,"TGCT"
"RAB27B",0.673642617429275,5.65171921976139e-22,"TGCT"
"MMP10",0.673607634709774,5.68968064104031e-22,"TGCT"
"S1PR2",0.67357306870534,5.72743514802476e-22,"TGCT"
"PPP3CA",0.673519326509571,5.7866226221154e-22,"TGCT"
"TMEM35A",0.67351042308119,5.7964858466825e-22,"TGCT"
"SLC38A4",0.673485180683336,5.8245390099388e-22,"TGCT"
"TNK2",-0.673411842118035,5.9068005542305e-22,"TGCT"
"VCAN",0.67326958336453,6.06962531296491e-22,"TGCT"
"PKP1",0.673236151358742,6.10852392637994e-22,"TGCT"
"ADAMTS15",0.673133647222292,6.2293173330895e-22,"TGCT"
"RASL10A",-0.67306725980399,6.30879504868668e-22,"TGCT"
"ZNF652",0.673007194996954,6.3815587951652e-22,"TGCT"
"PALLD",0.672444482594203,7.10441238951134e-22,"TGCT"
"FBN2",0.672409708232235,7.15162390980903e-22,"TGCT"
"HDGFL1",-0.67240549764342,7.15736124503974e-22,"TGCT"
"HSPB8",0.671875447580184,7.91679205718133e-22,"TGCT"
"DDAH1",0.671695253159078,8.19252007618807e-22,"TGCT"
"DUSP14",-0.671575123545007,8.38154153231695e-22,"TGCT"
"DAP",0.671410735652068,8.64714021639589e-22,"TGCT"
"EXOSC5",-0.671132540756326,9.11551386956447e-22,"TGCT"
"FOXL1",0.670629893160609,1.00255937943863e-21,"TGCT"
"ITIH2",0.670571665504897,1.01366046732283e-21,"TGCT"
"C19orf84",-0.670525570074706,1.02253384610616e-21,"TGCT"
"TNS2",0.670326407819799,1.06175509256328e-21,"TGCT"
"TLCD2",0.670222084733896,1.08288376301096e-21,"TGCT"
"TNS1",0.67015253600996,1.09719774973556e-21,"TGCT"
"CTHRC1",0.67015253600996,1.09719774973556e-21,"TGCT"
"RPL18",-0.669966018977587,1.13650641685427e-21,"TGCT"
"TNFRSF1A",0.669558210550874,1.22731895435151e-21,"TGCT"
"IVNS1ABP",0.669450726159337,1.25241407484939e-21,"TGCT"
"TPPP3",0.669264209126964,1.29715939319023e-21,"TGCT"
"TRMT1",-0.669257886515697,1.29870330297548e-21,"TGCT"
"GDNF",0.668803769889726,1.4144293459628e-21,"TGCT"
"PIGK",0.66823994610173,1.57223601006645e-21,"TGCT"
"P2RY1",0.668088203431325,1.61757182873511e-21,"TGCT"
"PTGFR",0.668073510786365,1.6220289025165e-21,"TGCT"
"PAPPA",0.66783529898065,1.69599227369108e-21,"TGCT"
"PLK2",0.66774362111728,1.7253293554791e-21,"TGCT"
"ZCCHC24",0.667693040227145,1.74172747028008e-21,"TGCT"
"HOXA11",0.667527281121124,1.79654276982667e-21,"TGCT"
"HOXA13",0.667362166980598,1.85282324216268e-21,"TGCT"
"UPK2",0.667288393106065,1.878524328315e-21,"TGCT"
"STARD13",0.667155618269461,1.92566243977799e-21,"TGCT"
"LAMB2",0.667041811266657,1.96698697468824e-21,"TGCT"
"MAP1LC3C",0.667039708709485,1.96775854814592e-21,"TGCT"
"OLFML2A",0.666975423848355,1.9914927009532e-21,"TGCT"
"RBFOX2",0.666956456014554,1.99854908314356e-21,"TGCT"
"ANO1",0.666864778151185,2.03300157622489e-21,"TGCT"
"KDR",0.666848971623018,2.03900015902699e-21,"TGCT"
"SLC16A14",0.666558131504741,2.15251878310231e-21,"TGCT"
"KRT4",0.666434662136057,2.20256102005389e-21,"TGCT"
"PRKCE",0.666336840110401,2.2430156210645e-21,"TGCT"
"DAAM2",0.6663178722766,2.25094362350511e-21,"TGCT"
"TMEM100",0.666197742662529,2.30179534735717e-21,"TGCT"
"MSL1",0.666159806994928,2.31808625796984e-21,"TGCT"
"RAI14",0.665887934710452,2.43818786126954e-21,"TGCT"
"NOTCH4",0.665862644265385,2.44966502185663e-21,"TGCT"
"ZBTB22",0.665862644265385,2.44966502185663e-21,"TGCT"
"EFNB2",0.665808902069616,2.47422992900601e-21,"TGCT"
"FRZB",0.665682449844279,2.53298517076348e-21,"TGCT"
"F13A1",0.665660320704845,2.54340687223897e-21,"TGCT"
"HAND2",0.665177155577419,2.78171115571547e-21,"TGCT"
"DKK2",0.664946891302848,2.90284296769531e-21,"TGCT"
"ASIC3",-0.664692961181013,3.04241610415523e-21,"TGCT"
"MED12",0.664651864207778,3.06561457072541e-21,"TGCT"
"LIMA1",0.664569670261309,3.1125323157803e-21,"TGCT"
"TGFB1I1",0.664503282843007,3.15094007073863e-21,"TGCT"
"PAM",0.664247217086698,3.3034795377934e-21,"TGCT"
"TMEM132E",0.664179767842201,3.34484790832891e-21,"TGCT"
"PTCHD4",0.664138110118554,3.37065061076599e-21,"TGCT"
"UGGT2",0.66399115133039,3.46324260686053e-21,"TGCT"
"FHL1",0.663874183021952,3.53871482295845e-21,"TGCT"
"TMEM45A",0.663845731271252,3.55731505965511e-21,"TGCT"
"PDGFC",0.663810956909284,3.58017872051532e-21,"TGCT"
"LPAR1",0.663709795129014,3.64751243147478e-21,"TGCT"
"PCDHB10",0.663604408398197,3.71897684547191e-21,"TGCT"
"BTBD19",0.663551729847342,3.75521113249319e-21,"TGCT"
"CDH6",0.663453729372705,3.82354152681618e-21,"TGCT"
"PJA1",0.663273534951599,3.95237276490765e-21,"TGCT"
"LBX2",0.663267212340332,3.95696950143359e-21,"TGCT"
