"gene","spearman_correlation","p_value","cancer_type"
"MAP4K4",0.552575629574365,5.51769043281421e-36,"BLCA"
"SLC11A1",0.552445348869107,5.77101377457434e-36,"BLCA"
"DSE",0.552416660495872,5.8283254499348e-36,"BLCA"
"LAIR1",0.552401872674617,5.85808731147739e-36,"BLCA"
"BNC1",0.552341050189743,5.98208873455651e-36,"BLCA"
"FAM219B",-0.552241868448635,6.18989270176278e-36,"BLCA"
"C1QA",0.551810655580833,7.17964719763381e-36,"BLCA"
"CDK6",0.551598154589396,7.72351019491185e-36,"BLCA"
"RNASE2",0.551595394021283,7.73083733762653e-36,"BLCA"
"RBMS3",0.551167385356231,8.95424443535427e-36,"BLCA"
"PIK3AP1",0.550718870737561,1.04421383338706e-35,"BLCA"
"SERPINE2",0.550662824895003,1.06444852019869e-35,"BLCA"
"CD80",0.550554550731985,1.10464542504019e-35,"BLCA"
"DOK2",0.550337640705601,1.18974937459357e-35,"BLCA"
"CMKLR1",0.550245660457394,1.227768641036e-35,"BLCA"
"GATA3",-0.549852304412005,1.4043994949959e-35,"BLCA"
"GPR183",0.549541316531008,1.56166051716362e-35,"BLCA"
"PLXNA4",0.549211626280732,1.74743914264611e-35,"BLCA"
"CCL7",0.549059404650201,1.84044314513528e-35,"BLCA"
"OSM",0.548984353530525,1.88808506175705e-35,"BLCA"
"PANX1",0.548952465488625,1.90869511568232e-35,"BLCA"
"AIF1",0.548636597626614,2.12526876294035e-35,"BLCA"
"SSH3",-0.548624915247822,2.13372904194305e-35,"BLCA"
"BCAT2",-0.548438736578219,2.27314669182512e-35,"BLCA"
"LRRC15",0.548433161090042,2.27745804646281e-35,"BLCA"
"LILRB4",0.548248713075089,2.42474221011707e-35,"BLCA"
"PGM2L1",0.548241319164462,2.43083895545929e-35,"BLCA"
"TBC1D3L",-0.548208638079488,2.45796887876002e-35,"BLCA"
"DLEC1",-0.548094771855822,2.55485687467479e-35,"BLCA"
"GEM",0.547927965232064,2.70365649695544e-35,"BLCA"
"RGS18",0.547897113276631,2.73210347434899e-35,"BLCA"
"TBC1D3I",-0.54786689153028,2.76025664252467e-35,"BLCA"
"PLPP4",0.547709568146649,2.91151685576789e-35,"BLCA"
"ACP6",-0.54745667736866,3.17203657384694e-35,"BLCA"
"F3",0.5472863216678,3.36040972330401e-35,"BLCA"
"FSTL3",0.547251274531425,3.40051583134655e-35,"BLCA"
"MSANTD3",0.547249647871087,3.40238876068099e-35,"BLCA"
"EPB41L2",0.547118332018341,3.5570032093276e-35,"BLCA"
"MFAP5",0.547049272893079,3.64108565254186e-35,"BLCA"
"GAS6",0.546760466743964,4.01456738468085e-35,"BLCA"
